periodo;Año;Municipio;Tipo;Valor;;;;;;;;;
1/1/2020;2020;Navarro;Total de hechos de robos;28;;;;;;;;;
1/1/2021;2021;Navarro;Total de hechos de hurtos;121;;;;;;;;;
1/1/2021;2021;Navarro;Total de hechos de robos;38;;;;;;;;;
1/1/2014;2014;Necochea;Total de hechos de hurtos;613;;;;;;;;;
1/1/2014;2014;Necochea;Total de hechos de robos;1024;;;;;;;;;
1/1/2015;2015;Necochea;Total de hechos de hurtos;506;;;;;;;;;
1/1/2015;2015;Necochea;Total de hechos de robos;947;;;;;;;;;
1/1/2016;2016;Necochea;Total de hechos de hurtos;523;;;;;;;;;
1/1/2016;2016;Necochea;Total de hechos de robos;880;;;;;;;;;
1/1/2017;2017;Necochea;Total de hechos de hurtos;561;;;;;;;;;
1/1/2017;2017;Necochea;Total de hechos de robos;723;;;;;;;;;
1/1/2018;2018;Necochea;Total de hechos de hurtos;654;;;;;;;;;
1/1/2018;2018;Necochea;Total de hechos de robos;557;;;;;;;;;
1/1/2019;2019;Necochea;Total de hechos de hurtos;915;;;;;;;;;
1/1/2019;2019;Necochea;Total de hechos de robos;767;;;;;;;;;
1/1/2020;2020;Necochea;Total de hechos de hurtos;662;;;;;;;;;
1/1/2020;2020;Necochea;Total de hechos de robos;728;;;;;;;;;
1/1/2021;2021;Necochea;Total de hechos de hurtos;750;;;;;;;;;
1/1/2021;2021;Necochea;Total de hechos de robos;579;;;;;;;;;
1/1/2014;2014;9 de Julio;Total de hechos de hurtos;174;;;;;;;;;
1/1/2014;2014;9 de Julio;Total de hechos de robos;73;;;;;;;;;
1/1/2015;2015;9 de Julio;Total de hechos de hurtos;108;;;;;;;;;
1/1/2015;2015;9 de Julio;Total de hechos de robos;78;;;;;;;;;
1/1/2016;2016;9 de Julio;Total de hechos de hurtos;204;;;;;;;;;
1/1/2016;2016;9 de Julio;Total de hechos de robos;121;;;;;;;;;
1/1/2017;2017;9 de Julio;Total de hechos de hurtos;180;;;;;;;;;
1/1/2017;2017;9 de Julio;Total de hechos de robos;83;;;;;;;;;
1/1/2018;2018;9 de Julio;Total de hechos de hurtos;242;;;;;;;;;
1/1/2018;2018;9 de Julio;Total de hechos de robos;99;;;;;;;;;
1/1/2019;2019;9 de Julio;Total de hechos de hurtos;214;;;;;;;;;
1/1/2019;2019;9 de Julio;Total de hechos de robos;85;;;;;;;;;
1/1/2020;2020;9 de Julio;Total de hechos de hurtos;170;;;;;;;;;
1/1/2020;2020;9 de Julio;Total de hechos de robos;47;;;;;;;;;
1/1/2021;2021;9 de Julio;Total de hechos de hurtos;98;;;;;;;;;
1/1/2021;2021;9 de Julio;Total de hechos de robos;53;;;;;;;;;
1/1/2014;2014;Olavarría;Total de hechos de hurtos;341;;;;;;;;;
1/1/2014;2014;Olavarría;Total de hechos de robos;221;;;;;;;;;
1/1/2015;2015;Olavarría;Total de hechos de hurtos;322;;;;;;;;;
1/1/2015;2015;Olavarría;Total de hechos de robos;181;;;;;;;;;
1/1/2016;2016;Olavarría;Total de hechos de hurtos;359;;;;;;;;;
1/1/2016;2016;Olavarría;Total de hechos de robos;200;;;;;;;;;
1/1/2017;2017;Olavarría;Total de hechos de hurtos;268;;;;;;;;;
1/1/2017;2017;Olavarría;Total de hechos de robos;178;;;;;;;;;
1/1/2018;2018;Olavarría;Total de hechos de hurtos;234;;;;;;;;;
1/1/2018;2018;Olavarría;Total de hechos de robos;191;;;;;;;;;
1/1/2019;2019;Olavarría;Total de hechos de hurtos;218;;;;;;;;;
1/1/2019;2019;Olavarría;Total de hechos de robos;230;;;;;;;;;
1/1/2020;2020;Olavarría;Total de hechos de hurtos;450;;;;;;;;;
1/1/2020;2020;Olavarría;Total de hechos de robos;303;;;;;;;;;
1/1/2021;2021;Olavarría;Total de hechos de hurtos;572;;;;;;;;;
1/1/2021;2021;Olavarría;Total de hechos de robos;302;;;;;;;;;
1/1/2014;2014;Patagones;Total de hechos de hurtos;167;;;;;;;;;
1/1/2014;2014;Patagones;Total de hechos de robos;147;;;;;;;;;
1/1/2015;2015;Patagones;Total de hechos de hurtos;103;;;;;;;;;
1/1/2015;2015;Patagones;Total de hechos de robos;144;;;;;;;;;
1/1/2016;2016;Patagones;Total de hechos de hurtos;123;;;;;;;;;
1/1/2016;2016;Patagones;Total de hechos de robos;120;;;;;;;;;
1/1/2017;2017;Patagones;Total de hechos de hurtos;104;;;;;;;;;
1/1/2017;2017;Patagones;Total de hechos de robos;103;;;;;;;;;
1/1/2018;2018;Patagones;Total de hechos de hurtos;124;;;;;;;;;
1/1/2018;2018;Patagones;Total de hechos de robos;98;;;;;;;;;
1/1/2019;2019;Patagones;Total de hechos de hurtos;164;;;;;;;;;
1/1/2019;2019;Patagones;Total de hechos de robos;93;;;;;;;;;
1/1/2020;2020;Patagones;Total de hechos de hurtos;154;;;;;;;;;
1/1/2020;2020;Patagones;Total de hechos de robos;84;;;;;;;;;
1/1/2021;2021;Patagones;Total de hechos de hurtos;187;;;;;;;;;
1/1/2021;2021;Patagones;Total de hechos de robos;128;;;;;;;;;
1/1/2014;2014;Pehuajó;Total de hechos de hurtos;139;;;;;;;;;
1/1/2014;2014;Pehuajó;Total de hechos de robos;79;;;;;;;;;
1/1/2015;2015;Pehuajó;Total de hechos de hurtos;162;;;;;;;;;
1/1/2015;2015;Pehuajó;Total de hechos de robos;61;;;;;;;;;
1/1/2016;2016;Pehuajó;Total de hechos de hurtos;166;;;;;;;;;
1/1/2016;2016;Pehuajó;Total de hechos de robos;64;;;;;;;;;
1/1/2017;2017;Pehuajó;Total de hechos de hurtos;163;;;;;;;;;
1/1/2017;2017;Pehuajó;Total de hechos de robos;77;;;;;;;;;
1/1/2018;2018;Pehuajó;Total de hechos de hurtos;248;;;;;;;;;
1/1/2018;2018;Pehuajó;Total de hechos de robos;80;;;;;;;;;
1/1/2019;2019;Pehuajó;Total de hechos de hurtos;233;;;;;;;;;
1/1/2019;2019;Pehuajó;Total de hechos de robos;100;;;;;;;;;
1/1/2020;2020;Pehuajó;Total de hechos de hurtos;244;;;;;;;;;
1/1/2020;2020;Pehuajó;Total de hechos de robos;74;;;;;;;;;
1/1/2021;2021;Pehuajó;Total de hechos de hurtos;267;;;;;;;;;
1/1/2021;2021;Pehuajó;Total de hechos de robos;85;;;;;;;;;
1/1/2014;2014;Pellegrini;Total de hechos de hurtos;12;;;;;;;;;
1/1/2014;2014;Pellegrini;Total de hechos de robos;4;;;;;;;;;
1/1/2015;2015;Pellegrini;Total de hechos de hurtos;13;;;;;;;;;
1/1/2015;2015;Pellegrini;Total de hechos de robos;4;;;;;;;;;
1/1/2016;2016;Pellegrini;Total de hechos de hurtos;24;;;;;;;;;
1/1/2016;2016;Pellegrini;Total de hechos de robos;7;;;;;;;;;
1/1/2017;2017;Pellegrini;Total de hechos de hurtos;18;;;;;;;;;
1/1/2017;2017;Pellegrini;Total de hechos de robos;10;;;;;;;;;
1/1/2018;2018;Pellegrini;Total de hechos de hurtos;17;;;;;;;;;
1/1/2018;2018;Pellegrini;Total de hechos de robos;5;;;;;;;;;
1/1/2019;2019;Pellegrini;Total de hechos de hurtos;33;;;;;;;;;
1/1/2019;2019;Pellegrini;Total de hechos de robos;5;;;;;;;;;
1/1/2020;2020;Pellegrini;Total de hechos de hurtos;12;;;;;;;;;
1/1/2020;2020;Pellegrini;Total de hechos de robos;3;;;;;;;;;
1/1/2021;2021;Pellegrini;Total de hechos de hurtos;25;;;;;;;;;
1/1/2021;2021;Pellegrini;Total de hechos de robos;-;;;;;;;;;
1/1/2014;2014;Pergamino;Total de hechos de hurtos;952;;;;;;;;;
1/1/2014;2014;Pergamino;Total de hechos de robos;1557;;;;;;;;;
1/1/2015;2015;Pergamino;Total de hechos de hurtos;859;;;;;;;;;
1/1/2015;2015;Pergamino;Total de hechos de robos;1548;;;;;;;;;
1/1/2016;2016;Pergamino;Total de hechos de hurtos;1132;;;;;;;;;
1/1/2016;2016;Pergamino;Total de hechos de robos;1850;;;;;;;;;
1/1/2017;2017;Pergamino;Total de hechos de hurtos;900;;;;;;;;;
1/1/2017;2017;Pergamino;Total de hechos de robos;1452;;;;;;;;;
1/1/2018;2018;Pergamino;Total de hechos de hurtos;920;;;;;;;;;
1/1/2018;2018;Pergamino;Total de hechos de robos;1213;;;;;;;;;
1/1/2019;2019;Pergamino;Total de hechos de hurtos;716;;;;;;;;;
1/1/2019;2019;Pergamino;Total de hechos de robos;1020;;;;;;;;;
1/1/2020;2020;Pergamino;Total de hechos de hurtos;501;;;;;;;;;
1/1/2020;2020;Pergamino;Total de hechos de robos;729;;;;;;;;;
1/1/2021;2021;Pergamino;Total de hechos de hurtos;352;;;;;;;;;
1/1/2021;2021;Pergamino;Total de hechos de robos;695;;;;;;;;;
1/1/2014;2014;Pila;Total de hechos de hurtos;9;;;;;;;;;
1/1/2014;2014;Pila;Total de hechos de robos;8;;;;;;;;;
1/1/2015;2015;Pila;Total de hechos de hurtos;23;;;;;;;;;
1/1/2015;2015;Pila;Total de hechos de robos;2;;;;;;;;;
1/1/2016;2016;Pila;Total de hechos de hurtos;14;;;;;;;;;
1/1/2016;2016;Pila;Total de hechos de robos;3;;;;;;;;;
1/1/2017;2017;Pila;Total de hechos de hurtos;8;;;;;;;;;
1/1/2017;2017;Pila;Total de hechos de robos;3;;;;;;;;;
1/1/2018;2018;Pila;Total de hechos de hurtos;9;;;;;;;;;
1/1/2018;2018;Pila;Total de hechos de robos;3;;;;;;;;;
1/1/2019;2019;Pila;Total de hechos de hurtos;6;;;;;;;;;
1/1/2019;2019;Pila;Total de hechos de robos;4;;;;;;;;;
1/1/2020;2020;Pila;Total de hechos de hurtos;7;;;;;;;;;
1/1/2020;2020;Pila;Total de hechos de robos;4;;;;;;;;;
1/1/2021;2021;Pila;Total de hechos de hurtos;7;;;;;;;;;
1/1/2021;2021;Pila;Total de hechos de robos;5;;;;;;;;;
1/1/2014;2014;Pilar;Total de hechos de hurtos;954;;;;;;;;;
1/1/2014;2014;Pilar;Total de hechos de robos;1594;;;;;;;;;
1/1/2015;2015;Pilar;Total de hechos de hurtos;978;;;;;;;;;
1/1/2015;2015;Pilar;Total de hechos de robos;1702;;;;;;;;;
1/1/2016;2016;Pilar;Total de hechos de hurtos;1375;;;;;;;;;
1/1/2016;2016;Pilar;Total de hechos de robos;2403;;;;;;;;;
1/1/2017;2017;Pilar;Total de hechos de hurtos;1321;;;;;;;;;
1/1/2017;2017;Pilar;Total de hechos de robos;2159;;;;;;;;;
1/1/2018;2018;Pilar;Total de hechos de hurtos;1617;;;;;;;;;
1/1/2018;2018;Pilar;Total de hechos de robos;2125;;;;;;;;;
1/1/2019;2019;Pilar;Total de hechos de hurtos;3520;;;;;;;;;
1/1/2019;2019;Pilar;Total de hechos de robos;3948;;;;;;;;;
1/1/2020;2020;Pilar;Total de hechos de hurtos;2462;;;;;;;;;
1/1/2020;2020;Pilar;Total de hechos de robos;3025;;;;;;;;;
1/1/2021;2021;Pilar;Total de hechos de hurtos;2336;;;;;;;;;
1/1/2021;2021;Pilar;Total de hechos de robos;2646;;;;;;;;;
1/1/2014;2014;Pinamar ;Total de hechos de hurtos;282;;;;;;;;;
1/1/2014;2014;Pinamar ;Total de hechos de robos;317;;;;;;;;;
1/1/2015;2015;Pinamar ;Total de hechos de hurtos;221;;;;;;;;;
1/1/2015;2015;Pinamar ;Total de hechos de robos;234;;;;;;;;;
1/1/2016;2016;Pinamar ;Total de hechos de hurtos;233;;;;;;;;;
1/1/2016;2016;Pinamar ;Total de hechos de robos;335;;;;;;;;;
1/1/2017;2017;Pinamar ;Total de hechos de hurtos;176;;;;;;;;;
1/1/2017;2017;Pinamar ;Total de hechos de robos;228;;;;;;;;;
1/1/2018;2018;Pinamar ;Total de hechos de hurtos;217;;;;;;;;;
1/1/2018;2018;Pinamar ;Total de hechos de robos;268;;;;;;;;;
1/1/2019;2019;Pinamar ;Total de hechos de hurtos;417;;;;;;;;;
1/1/2019;2019;Pinamar ;Total de hechos de robos;469;;;;;;;;;
1/1/2020;2020;Pinamar ;Total de hechos de hurtos;490;;;;;;;;;
1/1/2020;2020;Pinamar ;Total de hechos de robos;322;;;;;;;;;
1/1/2021;2021;Pinamar ;Total de hechos de hurtos;526;;;;;;;;;
1/1/2021;2021;Pinamar ;Total de hechos de robos;354;;;;;;;;;
1/1/2014;2014;Presidente Perón;Total de hechos de hurtos;159;;;;;;;;;
1/1/2014;2014;Presidente Perón;Total de hechos de robos;319;;;;;;;;;
1/1/2015;2015;Presidente Perón;Total de hechos de hurtos;149;;;;;;;;;
1/1/2015;2015;Presidente Perón;Total de hechos de robos;333;;;;;;;;;
1/1/2016;2016;Presidente Perón;Total de hechos de hurtos;151;;;;;;;;;
1/1/2016;2016;Presidente Perón;Total de hechos de robos;271;;;;;;;;;
1/1/2017;2017;Presidente Perón;Total de hechos de hurtos;131;;;;;;;;;
1/1/2017;2017;Presidente Perón;Total de hechos de robos;207;;;;;;;;;
1/1/2018;2018;Presidente Perón;Total de hechos de hurtos;141;;;;;;;;;
1/1/2018;2018;Presidente Perón;Total de hechos de robos;169;;;;;;;;;
1/1/2019;2019;Presidente Perón;Total de hechos de hurtos;237;;;;;;;;;
1/1/2019;2019;Presidente Perón;Total de hechos de robos;423;;;;;;;;;
1/1/2020;2020;Presidente Perón;Total de hechos de hurtos;248;;;;;;;;;
1/1/2020;2020;Presidente Perón;Total de hechos de robos;489;;;;;;;;;
1/1/2021;2021;Presidente Perón;Total de hechos de hurtos;171;;;;;;;;;
1/1/2021;2021;Presidente Perón;Total de hechos de robos;604;;;;;;;;;
1/1/2014;2014;Puán;Total de hechos de hurtos;60;;;;;;;;;
1/1/2014;2014;Puán;Total de hechos de robos;24;;;;;;;;;
1/1/2015;2015;Puán;Total de hechos de hurtos;58;;;;;;;;;
1/1/2015;2015;Puán;Total de hechos de robos;12;;;;;;;;;
1/1/2016;2016;Puán;Total de hechos de hurtos;29;;;;;;;;;
1/1/2016;2016;Puán;Total de hechos de robos;5;;;;;;;;;
1/1/2017;2017;Puán;Total de hechos de hurtos;38;;;;;;;;;
1/1/2017;2017;Puán;Total de hechos de robos;16;;;;;;;;;
1/1/2018;2018;Puán;Total de hechos de hurtos;51;;;;;;;;;
1/1/2018;2018;Puán;Total de hechos de robos;15;;;;;;;;;
1/1/2019;2019;Puán;Total de hechos de hurtos;56;;;;;;;;;
1/1/2019;2019;Puán;Total de hechos de robos;15;;;;;;;;;
1/1/2020;2020;Puán;Total de hechos de hurtos;27;;;;;;;;;
1/1/2020;2020;Puán;Total de hechos de robos;8;;;;;;;;;
1/1/2021;2021;Puán;Total de hechos de hurtos;61;;;;;;;;;
1/1/2021;2021;Puán;Total de hechos de robos;11;;;;;;;;;
1/1/2014;2014;Punta Indio;Total de hechos de hurtos;26;;;;;;;;;
1/1/2014;2014;Punta Indio;Total de hechos de robos;39;;;;;;;;;
1/1/2015;2015;Punta Indio;Total de hechos de hurtos;18;;;;;;;;;
1/1/2015;2015;Punta Indio;Total de hechos de robos;18;;;;;;;;;
1/1/2016;2016;Punta Indio;Total de hechos de hurtos;34;;;;;;;;;
1/1/2016;2016;Punta Indio;Total de hechos de robos;20;;;;;;;;;
1/1/2017;2017;Punta Indio;Total de hechos de hurtos;37;;;;;;;;;
1/1/2017;2017;Punta Indio;Total de hechos de robos;9;;;;;;;;;
1/1/2018;2018;Punta Indio;Total de hechos de hurtos;35;;;;;;;;;
1/1/2018;2018;Punta Indio;Total de hechos de robos;15;;;;;;;;;
1/1/2019;2019;Punta Indio;Total de hechos de hurtos;27;;;;;;;;;
1/1/2019;2019;Punta Indio;Total de hechos de robos;21;;;;;;;;;
1/1/2020;2020;Punta Indio;Total de hechos de hurtos;27;;;;;;;;;
1/1/2020;2020;Punta Indio;Total de hechos de robos;27;;;;;;;;;
1/1/2021;2021;Punta Indio;Total de hechos de hurtos;57;;;;;;;;;
1/1/2021;2021;Punta Indio;Total de hechos de robos;32;;;;;;;;;
1/1/2014;2014;Quilmes;Total de hechos de hurtos;2153;;;;;;;;;
1/1/2014;2014;Quilmes;Total de hechos de robos;4843;;;;;;;;;
1/1/2015;2015;Quilmes;Total de hechos de hurtos;1819;;;;;;;;;
1/1/2015;2015;Quilmes;Total de hechos de robos;4413;;;;;;;;;
1/1/2016;2016;Quilmes;Total de hechos de hurtos;1817;;;;;;;;;
1/1/2016;2016;Quilmes;Total de hechos de robos;3726;;;;;;;;;
1/1/2017;2017;Quilmes;Total de hechos de hurtos;1877;;;;;;;;;
1/1/2017;2017;Quilmes;Total de hechos de robos;3795;;;;;;;;;
1/1/2018;2018;Quilmes;Total de hechos de hurtos;2021;;;;;;;;;
1/1/2018;2018;Quilmes;Total de hechos de robos;4266;;;;;;;;;
1/1/2019;2019;Quilmes;Total de hechos de hurtos;2636;;;;;;;;;
1/1/2019;2019;Quilmes;Total de hechos de robos;5204;;;;;;;;;
1/1/2020;2020;Quilmes;Total de hechos de hurtos;2160;;;;;;;;;
1/1/2020;2020;Quilmes;Total de hechos de robos;5245;;;;;;;;;
1/1/2021;2021;Quilmes;Total de hechos de hurtos;2476;;;;;;;;;
1/1/2021;2021;Quilmes;Total de hechos de robos;5479;;;;;;;;;
1/1/2014;2014;Ramallo;Total de hechos de hurtos;111;;;;;;;;;
1/1/2014;2014;Ramallo;Total de hechos de robos;128;;;;;;;;;
1/1/2015;2015;Ramallo;Total de hechos de hurtos;122;;;;;;;;;
1/1/2015;2015;Ramallo;Total de hechos de robos;135;;;;;;;;;
1/1/2016;2016;Ramallo;Total de hechos de hurtos;116;;;;;;;;;
1/1/2016;2016;Ramallo;Total de hechos de robos;78;;;;;;;;;
1/1/2017;2017;Ramallo;Total de hechos de hurtos;100;;;;;;;;;
1/1/2017;2017;Ramallo;Total de hechos de robos;71;;;;;;;;;
1/1/2018;2018;Ramallo;Total de hechos de hurtos;93;;;;;;;;;
1/1/2018;2018;Ramallo;Total de hechos de robos;60;;;;;;;;;
1/1/2019;2019;Ramallo;Total de hechos de hurtos;145;;;;;;;;;
1/1/2019;2019;Ramallo;Total de hechos de robos;84;;;;;;;;;
1/1/2020;2020;Ramallo;Total de hechos de hurtos;129;;;;;;;;;
1/1/2020;2020;Ramallo;Total de hechos de robos;79;;;;;;;;;
1/1/2021;2021;Ramallo;Total de hechos de hurtos;138;;;;;;;;;
1/1/2021;2021;Ramallo;Total de hechos de robos;70;;;;;;;;;
1/1/2014;2014;Rauch;Total de hechos de hurtos;40;;;;;;;;;
1/1/2014;2014;Rauch;Total de hechos de robos;30;;;;;;;;;
1/1/2015;2015;Rauch;Total de hechos de hurtos;15;;;;;;;;;
1/1/2015;2015;Rauch;Total de hechos de robos;12;;;;;;;;;
1/1/2016;2016;Rauch;Total de hechos de hurtos;10;;;;;;;;;
1/1/2016;2016;Rauch;Total de hechos de robos;8;;;;;;;;;
1/1/2017;2017;Rauch;Total de hechos de hurtos;21;;;;;;;;;
1/1/2017;2017;Rauch;Total de hechos de robos;8;;;;;;;;;
1/1/2018;2018;Rauch;Total de hechos de hurtos;25;;;;;;;;;
1/1/2018;2018;Rauch;Total de hechos de robos;8;;;;;;;;;
1/1/2019;2019;Rauch;Total de hechos de hurtos;85;;;;;;;;;
1/1/2019;2019;Rauch;Total de hechos de robos;22;;;;;;;;;
1/1/2020;2020;Rauch;Total de hechos de hurtos;80;;;;;;;;;
1/1/2020;2020;Rauch;Total de hechos de robos;20;;;;;;;;;
1/1/2021;2021;Rauch;Total de hechos de hurtos;24;;;;;;;;;
1/1/2021;2021;Rauch;Total de hechos de robos;7;;;;;;;;;
1/1/2014;2014;Rivadavia;Total de hechos de hurtos;91;;;;;;;;;
1/1/2014;2014;Rivadavia;Total de hechos de robos;21;;;;;;;;;
1/1/2015;2015;Rivadavia;Total de hechos de hurtos;70;;;;;;;;;
1/1/2015;2015;Rivadavia;Total de hechos de robos;22;;;;;;;;;
1/1/2016;2016;Rivadavia;Total de hechos de hurtos;49;;;;;;;;;
1/1/2016;2016;Rivadavia;Total de hechos de robos;15;;;;;;;;;
1/1/2017;2017;Rivadavia;Total de hechos de hurtos;50;;;;;;;;;
1/1/2017;2017;Rivadavia;Total de hechos de robos;15;;;;;;;;;
1/1/2018;2018;Rivadavia;Total de hechos de hurtos;102;;;;;;;;;
1/1/2018;2018;Rivadavia;Total de hechos de robos;28;;;;;;;;;
1/1/2019;2019;Rivadavia;Total de hechos de hurtos;143;;;;;;;;;
1/1/2019;2019;Rivadavia;Total de hechos de robos;26;;;;;;;;;
1/1/2020;2020;Rivadavia;Total de hechos de hurtos;86;;;;;;;;;
1/1/2020;2020;Rivadavia;Total de hechos de robos;16;;;;;;;;;
1/1/2021;2021;Rivadavia;Total de hechos de hurtos;75;;;;;;;;;
1/1/2021;2021;Rivadavia;Total de hechos de robos;13;;;;;;;;;
1/1/2014;2014;Rojas;Total de hechos de hurtos;168;;;;;;;;;
1/1/2014;2014;Rojas;Total de hechos de robos;87;;;;;;;;;
1/1/2015;2015;Rojas;Total de hechos de hurtos;169;;;;;;;;;
1/1/2015;2015;Rojas;Total de hechos de robos;80;;;;;;;;;
1/1/2016;2016;Rojas;Total de hechos de hurtos;120;;;;;;;;;
1/1/2016;2016;Rojas;Total de hechos de robos;88;;;;;;;;;
1/1/2017;2017;Rojas;Total de hechos de hurtos;104;;;;;;;;;
1/1/2017;2017;Rojas;Total de hechos de robos;53;;;;;;;;;
1/1/2018;2018;Rojas;Total de hechos de hurtos;78;;;;;;;;;
1/1/2018;2018;Rojas;Total de hechos de robos;39;;;;;;;;;
1/1/2019;2019;Rojas;Total de hechos de hurtos;129;;;;;;;;;
1/1/2019;2019;Rojas;Total de hechos de robos;45;;;;;;;;;
1/1/2020;2020;Rojas;Total de hechos de hurtos;46;;;;;;;;;
1/1/2020;2020;Rojas;Total de hechos de robos;28;;;;;;;;;
1/1/2021;2021;Rojas;Total de hechos de hurtos;106;;;;;;;;;
1/1/2021;2021;Rojas;Total de hechos de robos;33;;;;;;;;;
1/1/2014;2014;Roque Pérez;Total de hechos de hurtos;23;;;;;;;;;
1/1/2014;2014;Roque Pérez;Total de hechos de robos;19;;;;;;;;;
1/1/2015;2015;Roque Pérez;Total de hechos de hurtos;35;;;;;;;;;
1/1/2015;2015;Roque Pérez;Total de hechos de robos;12;;;;;;;;;
1/1/2016;2016;Roque Pérez;Total de hechos de hurtos;35;;;;;;;;;
1/1/2016;2016;Roque Pérez;Total de hechos de robos;14;;;;;;;;;
1/1/2017;2017;Roque Pérez;Total de hechos de hurtos;30;;;;;;;;;
1/1/2017;2017;Roque Pérez;Total de hechos de robos;12;;;;;;;;;
1/1/2018;2018;Roque Pérez;Total de hechos de hurtos;24;;;;;;;;;
1/1/2018;2018;Roque Pérez;Total de hechos de robos;24;;;;;;;;;
1/1/2019;2019;Roque Pérez;Total de hechos de hurtos;45;;;;;;;;;
1/1/2019;2019;Roque Pérez;Total de hechos de robos;23;;;;;;;;;
1/1/2020;2020;Roque Pérez;Total de hechos de hurtos;46;;;;;;;;;
1/1/2020;2020;Roque Pérez;Total de hechos de robos;11;;;;;;;;;
1/1/2021;2021;Roque Pérez;Total de hechos de hurtos;23;;;;;;;;;
1/1/2021;2021;Roque Pérez;Total de hechos de robos;14;;;;;;;;;
1/1/2014;2014;Saavedra;Total de hechos de hurtos;25;;;;;;;;;
1/1/2014;2014;Saavedra;Total de hechos de robos;15;;;;;;;;;
1/1/2015;2015;Saavedra;Total de hechos de hurtos;37;;;;;;;;;
1/1/2015;2015;Saavedra;Total de hechos de robos;9;;;;;;;;;
1/1/2016;2016;Saavedra;Total de hechos de hurtos;32;;;;;;;;;
1/1/2016;2016;Saavedra;Total de hechos de robos;19;;;;;;;;;
1/1/2017;2017;Saavedra;Total de hechos de hurtos;43;;;;;;;;;
1/1/2017;2017;Saavedra;Total de hechos de robos;20;;;;;;;;;
1/1/2018;2018;Saavedra;Total de hechos de hurtos;41;;;;;;;;;
1/1/2018;2018;Saavedra;Total de hechos de robos;17;;;;;;;;;
1/1/2019;2019;Saavedra;Total de hechos de hurtos;49;;;;;;;;;
1/1/2019;2019;Saavedra;Total de hechos de robos;14;;;;;;;;;
1/1/2020;2020;Saavedra;Total de hechos de hurtos;39;;;;;;;;;
1/1/2020;2020;Saavedra;Total de hechos de robos;19;;;;;;;;;
1/1/2021;2021;Saavedra;Total de hechos de hurtos;72;;;;;;;;;
1/1/2021;2021;Saavedra;Total de hechos de robos;24;;;;;;;;;
1/1/2014;2014;Saladillo;Total de hechos de hurtos;27;;;;;;;;;
1/1/2014;2014;Saladillo;Total de hechos de robos;32;;;;;;;;;
1/1/2015;2015;Saladillo;Total de hechos de hurtos;32;;;;;;;;;
1/1/2015;2015;Saladillo;Total de hechos de robos;19;;;;;;;;;
1/1/2016;2016;Saladillo;Total de hechos de hurtos;35;;;;;;;;;
1/1/2016;2016;Saladillo;Total de hechos de robos;19;;;;;;;;;
1/1/2017;2017;Saladillo;Total de hechos de hurtos;32;;;;;;;;;
1/1/2017;2017;Saladillo;Total de hechos de robos;12;;;;;;;;;
1/1/2018;2018;Saladillo;Total de hechos de hurtos;76;;;;;;;;;
1/1/2018;2018;Saladillo;Total de hechos de robos;37;;;;;;;;;
1/1/2019;2019;Saladillo;Total de hechos de hurtos;121;;;;;;;;;
1/1/2019;2019;Saladillo;Total de hechos de robos;88;;;;;;;;;
1/1/2020;2020;Saladillo;Total de hechos de hurtos;71;;;;;;;;;
1/1/2020;2020;Saladillo;Total de hechos de robos;42;;;;;;;;;
1/1/2021;2021;Saladillo;Total de hechos de hurtos;78;;;;;;;;;
1/1/2021;2021;Saladillo;Total de hechos de robos;47;;;;;;;;;
1/1/2014;2014;Salliqueló;Total de hechos de hurtos;9;;;;;;;;;
1/1/2014;2014;Salliqueló;Total de hechos de robos;2;;;;;;;;;
1/1/2015;2015;Salliqueló;Total de hechos de hurtos;17;;;;;;;;;
1/1/2015;2015;Salliqueló;Total de hechos de robos;1;;;;;;;;;
1/1/2016;2016;Salliqueló;Total de hechos de hurtos;5;;;;;;;;;
1/1/2016;2016;Salliqueló;Total de hechos de robos;-;;;;;;;;;
1/1/2017;2017;Salliqueló;Total de hechos de hurtos;1;;;;;;;;;
1/1/2017;2017;Salliqueló;Total de hechos de robos;1;;;;;;;;;
1/1/2018;2018;Salliqueló;Total de hechos de hurtos;6;;;;;;;;;
1/1/2018;2018;Salliqueló;Total de hechos de robos;-;;;;;;;;;
1/1/2019;2019;Salliqueló;Total de hechos de hurtos;22;;;;;;;;;
1/1/2019;2019;Salliqueló;Total de hechos de robos;9;;;;;;;;;
1/1/2020;2020;Salliqueló;Total de hechos de hurtos;15;;;;;;;;;
1/1/2020;2020;Salliqueló;Total de hechos de robos;2;;;;;;;;;
1/1/2021;2021;Salliqueló;Total de hechos de hurtos;15;;;;;;;;;
1/1/2021;2021;Salliqueló;Total de hechos de robos;5;;;;;;;;;
1/1/2014;2014;Salto;Total de hechos de hurtos;205;;;;;;;;;
1/1/2014;2014;Salto;Total de hechos de robos;116;;;;;;;;;
1/1/2015;2015;Salto;Total de hechos de hurtos;138;;;;;;;;;
1/1/2015;2015;Salto;Total de hechos de robos;105;;;;;;;;;
1/1/2016;2016;Salto;Total de hechos de hurtos;99;;;;;;;;;
1/1/2016;2016;Salto;Total de hechos de robos;105;;;;;;;;;
1/1/2017;2017;Salto;Total de hechos de hurtos;80;;;;;;;;;
1/1/2017;2017;Salto;Total de hechos de robos;54;;;;;;;;;
1/1/2018;2018;Salto;Total de hechos de hurtos;112;;;;;;;;;
1/1/2018;2018;Salto;Total de hechos de robos;110;;;;;;;;;
1/1/2019;2019;Salto;Total de hechos de hurtos;97;;;;;;;;;
